"","time","author","title","link"
"341","2017-06-12 11:14:00","Portfolio","Minden eddiginél nagyobb teszten van túl a blockchain","https://www.portfolio.hu/uzlet/20170612/minden-eddiginel-nagyobb-teszten-van-tul-a-blockchain-253245"
"342","2017-06-12 10:56:00","Portfolio","A globalizáció mindent felforgató, végsõ szakasza már elkezdõdött","https://www.portfolio.hu/gazdasag/20170612/a-globalizacio-mindent-felforgato-vegso-szakasza-mar-elkezdodott-253231"
"343","2017-06-08 11:34:00","Portfolio","Elképesztõ változások mentek végbe a Magyar Telekomnál","https://www.portfolio.hu/uzlet/20170608/elkepeszto-valtozasok-mentek-vegbe-a-magyar-telekomnal-252913"
"344","2017-06-02 09:25:00","Portfolio","Már a bécsi Raiffeisen is várja a magyarokat az új fintech programjára","https://www.portfolio.hu/uzlet/20170602/mar-a-becsi-raiffeisen-is-varja-a-magyarokat-az-uj-fintech-programjara-252387"
"345","2017-06-01 10:23:00","Portfolio","CEU-rektor: ha a kormány békén hagy minket, mi is békén hagyjuk õket","https://www.portfolio.hu/gazdasag/20170601/ceu-rektor-ha-a-kormany-beken-hagy-minket-mi-is-beken-hagyjuk-oket-252229"
"346","2017-05-25 13:18:00","Portfolio","Ipar 4.0: Hogy tudunk lépést tartani Kínával?","https://www.portfolio.hu/uzlet/20170525/ipar-40-hogy-tudunk-lepest-tartani-kinaval-251521"
"347","2017-05-23 14:00:00","Varga Szabolcs","Már Bitcoint is vált egy magyar pénzváltó: kinek éri ez meg?","https://www.portfolio.hu/uzlet/20170523/mar-bitcoint-is-valt-egy-magyar-penzvalto-kinek-eri-ez-meg-250749"
"348","2017-05-18 18:11:00","Fekete Beatrix, SAPPHIRE, Orlando, Florida","Mesterséges intelligenciát és okoskütyüket a gyárakba!","https://www.portfolio.hu/uzlet/20170518/mesterseges-intelligenciat-es-okoskutyuket-a-gyarakba-250925"
"349","2017-05-16 17:54:00","Fekete Beatrix, SAPPHIRE, Orlando, Florida","Együtt megy neki a gépi tanulásnak a Google és az SAP","https://www.portfolio.hu/uzlet/20170516/egyutt-megy-neki-a-gepi-tanulasnak-a-google-es-az-sap-250671"
"350","2017-05-04 21:05:00","Portfolio","Ujjongva fogadták a republikánus képviselõk az Obamacare visszavonását","https://www.portfolio.hu/gazdasag/20170504/ujjongva-fogadtak-a-republikanus-kepviselok-az-obamacare-visszavonasat-249629"
"351","2017-04-25 15:42:00","Portfolio","Még évekig pöröghetnek a lakáshitelek","https://www.portfolio.hu/bank/20170425/meg-evekig-poroghetnek-a-lakashitelek-248663"
"352","2017-04-25 09:45:00","Portfolio","Mi történik itt? - Teljesen felforgatják a városainkat!","https://www.portfolio.hu/ingatlan/20170425/mi-tortenik-itt-teljesen-felforgatjak-a-varosainkat-248525"
"353","2017-04-21 16:48:00","Csiki Gergely","Egyedülálló újítás jöhet az adózásban","https://www.portfolio.hu/gazdasag/20170421/egyedulallo-ujitas-johet-az-adozasban-248331"
"354","2017-04-20 10:50:00","Portfolio","A technológia, amiben Magyarország egyáltalán nincs lemaradva","https://www.portfolio.hu/ingatlan/20170420/a-technologia-amiben-magyarorszag-egyaltalan-nincs-lemaradva-248125"
"355","2017-04-19 05:50:00","András Bence, Háhner Petra","Hamarosan ezrével szûnnek meg a munkahelyek Magyarországon","https://www.portfolio.hu/gazdasag/20170419/hamarosan-ezrevel-szunnek-meg-a-munkahelyek-magyarorszagon-247475"
"356","2017-04-02 16:34:00","Portfolio","Egyedülálló<U+200B> könyv érkezett: Tények és tévhitek a lakáspiacról","https://www.portfolio.hu/ingatlan/20170402/egyedulallo8203-konyv-erkezett-tenyek-es-tevhitek-a-lakaspiacrol-245817"
"357","2017-03-20 19:43:00","Portfolio","Túlfutott a Trump-rali: rengetegen csalódnak majd a részvénypiacban","https://www.portfolio.hu/uzlet/20170320/tulfutott-a-trump-rali-rengetegen-csalodnak-majd-a-reszvenypiacban-245756"
"358","2017-03-14 09:04:00","Portfolio","Hatalmasra hízik a világ legértékesebb online biztosítója","https://www.portfolio.hu/uzlet/20170314/hatalmasra-hizik-a-vilag-legertekesebb-online-biztositoja-245480"
"359","2017-02-27 09:45:00","Portfolio","Az adat életet is menthet","https://www.portfolio.hu/gazdasag/20170227/az-adat-eletet-is-menthet-244654"
"360","2017-02-21 15:00:00","Portfolio","Sokba került az adatlopási botrány, lealkudták a Yahoo árát","https://www.portfolio.hu/uzlet/20170221/sokba-kerult-az-adatlopasi-botrany-lealkudtak-a-yahoo-arat-244403"
"361","2017-02-20 16:53:00","Portfolio","Brutális lakásárak? - Valójában senki sem tudja itthon az igazságot!","https://www.portfolio.hu/ingatlan/20170220/brutalis-lakasarak-valojaban-senki-sem-tudja-itthon-az-igazsagot-244129"
"362","2017-02-13 10:12:00","Portfolio","Trump megmetszi, de nem kukázza Obama fojtogató banktörvényét","https://www.portfolio.hu/bank/20170213/trump-megmetszi-de-nem-kukazza-obama-fojtogato-banktorvenyet-243947"
"363","2017-02-12 07:02:00","Turzó Ádám Pál","Hét változás, ami totálisan felforgatja a jövõ bankolását","https://www.portfolio.hu/uzlet/20170212/het-valtozas-ami-totalisan-felforgatja-a-jovo-bankolasat-243800"
"364","2017-02-08 16:51:00","Portfolio","Kutya világ vár az elemzõkre, harmaduk kerülhet utcára","https://www.portfolio.hu/bank/20170208/kutya-vilag-var-az-elemzokre-harmaduk-kerulhet-utcara-243756"
"365","2017-02-08 11:22:00","Turzó Ádám Pál","Online hitelekkel és vadiúj mobilappokkal támadnak a magyar bankok","https://www.portfolio.hu/uzlet/20170208/online-hitelekkel-es-vadiuj-mobilappokkal-tamadnak-a-magyar-bankok-243726"
"366","2017-02-07 05:50:00","Turzó Ádám Pál","Az egészségügyi forradalom lehet Magyarország következõ nagy dobása","https://www.portfolio.hu/uzlet/20170207/az-egeszsegugyi-forradalom-lehet-magyarorszag-kovetkezo-nagy-dobasa-243476"
"367","2017-01-26 09:41:00","Portfolio","Ezreket rúghatnak ki a bankok a mesterséges intelligencia miatt","https://www.portfolio.hu/uzlet/20170126/ezreket-rughatnak-ki-a-bankok-a-mesterseges-intelligencia-miatt-243100"
"368","2017-01-19 09:01:00","Portfolio","Forradalmi újításokra készül a német tõzsde","https://www.portfolio.hu/uzlet/20170119/forradalmi-ujitasokra-keszul-a-nemet-tozsde-242769"
"369","2017-01-05 19:49:00","Portfolio","Nekiment Trump a Toyotának is: nem mentek ti Mexikóba!","https://www.portfolio.hu/uzlet/20170105/nekiment-trump-a-toyotanak-is-nem-mentek-ti-mexikoba-242202"
"370","2017-01-03 16:17:00","Portfolio","Trump már megint benézett valamit, most a General Motors árfolyamát mozgatja a Twitteren","https://www.portfolio.hu/uzlet/20170103/trump-mar-megint-benezett-valamit-most-a-general-motors-arfolyamat-mozgatja-a-twitteren-242091"
"371","2016-12-30 10:11:00","Háhner Petra","Robbanás a sportiparban: jön a hightech tömegrendezvények kora","https://www.portfolio.hu/gazdasag/20161230/robbanas-a-sportiparban-jon-a-hightech-tomegrendezvenyek-kora-241811"
"372","2016-12-15 12:49:00","Fekete Beatrix","Egy ülésrend, ami sokat elmond arról, hogy gondolkozik Trump","https://www.portfolio.hu/uzlet/20161215/egy-ulesrend-ami-sokat-elmond-arrol-hogy-gondolkozik-trump-241503"
"373","2016-12-14 14:06:00","Rigó Anita","Már egyetem alatt külföldre kacsintgatnak a diákok: kezdhetnek aggódni a cégek?","https://www.portfolio.hu/uzlet/20161214/mar-egyetem-alatt-kulfoldre-kacsintgatnak-a-diakok-kezdhetnek-aggodni-a-cegek-241184"
"374","2016-12-12 11:10:00","Portfolio","Külföldön nõne nagyot a 4iG","https://www.portfolio.hu/uzlet/20161212/kulfoldon-none-nagyot-a-4ig-241313"
"375","2016-12-06 15:15:00","Portfolio","Eltûnnek a gyárak? - Felforgatja a világot a digitális forradalom","https://www.portfolio.hu/uzlet/20161206/eltunnek-a-gyarak-felforgatja-a-vilagot-a-digitalis-forradalom-241067"
"376","2016-12-03 18:11:00","Portfolio","21 jóslat arról, hogy hogyan fogunk élni 2030-ban","https://www.portfolio.hu/uzlet/20161203/21-joslat-arrol-hogy-hogyan-fogunk-elni-2030-ban-240905"
"377","2016-11-25 05:22:00","Háhner Petra","Mi lesz így a boltokkal? Belehúz a digitális kereskedelem","https://www.portfolio.hu/gazdasag/20161125/mi-lesz-igy-a-boltokkal-belehuz-a-digitalis-kereskedelem-240405"
"378","2016-11-21 18:07:00","Portfolio","Trendi mémekkel indulhat be a modern biztosítások értékesítése","https://www.portfolio.hu/bank/20161121/trendi-memekkel-indulhat-be-a-modern-biztositasok-ertekesitese-240407"
"379","2016-11-16 19:36:00","Portfolio","Mit tudnak a leggyorsabban fejlõdõ hazai kkv-k?","https://www.portfolio.hu/uzlet/20161116/mit-tudnak-a-leggyorsabban-fejlodo-hazai-kkv-k-240202"
"380","2016-11-16 12:08:00","Portfolio","Tinédzser korú banki alaprendszerekkel nem lehet versenyezni","https://www.portfolio.hu/bank/20161116/tinedzser-koru-banki-alaprendszerekkel-nem-lehet-versenyezni-240180"
"381","2016-11-16 10:22:00","Portfolio","Csak mondják a bankok, hogy az ügyfél nekik az elsõ?","https://www.portfolio.hu/uzlet/20161116/csak-mondjak-a-bankok-hogy-az-ugyfel-nekik-az-elso-240174"
"382","2016-11-12 10:30:00","Portfolio","Tíz feltörekvõ startup, amely megváltoztatja a pénzügyi világot","https://www.portfolio.hu/bank/20161112/tiz-feltorekvo-startup-amely-megvaltoztatja-a-penzugyi-vilagot-239988"
"383","2016-10-30 15:05:00","Portfolio","Íme a világ tíz legmenõbb cége, amely forradalmasítja a bankolást","https://www.portfolio.hu/uzlet/20161030/ime-a-vilag-tiz-legmenobb-cege-amely-forradalmasitja-a-bankolast-239422"
"384","2016-10-20 13:45:00","Portfolio","A versenyképességünk és a jövõ beruházásai forognak már kockán","https://www.portfolio.hu/uzlet/20161020/a-versenykepessegunk-es-a-jovo-beruhazasai-forognak-mar-kockan-239035"
"385","2016-10-07 11:05:00","Csûrös Csanád","Nagyon mennek a pesti ingatlanok a külföldiek körében","https://www.portfolio.hu/ingatlan/20161007/nagyon-mennek-a-pesti-ingatlanok-a-kulfoldiek-koreben-238412"
"386","2016-09-23 12:22:00","Budai Ákos","Pár év, és a joghurt szólni fog, ha lejár","https://www.portfolio.hu/uzlet/20160923/par-ev-es-a-joghurt-szolni-fog-ha-lejar-237711"
"387","2016-09-20 05:20:00","Turzó Ádám Pál","A ma ismert világot totálisan elsöpri a negyedik ipari forradalom","https://www.portfolio.hu/uzlet/20160920/a-ma-ismert-vilagot-totalisan-elsopri-a-negyedik-ipari-forradalom-237125"
"388","2016-09-19 12:54:00","Portfolio","Jurassic Parkban élünk, ahol a biztosítók, alkuszok a dínók","https://www.portfolio.hu/bank/20160919/jurassic-parkban-elunk-ahol-a-biztositok-alkuszok-a-dinok-237539"
"389","2016-09-05 16:32:00","Palkó István","Forradalom az interneten: mennyire veszélyesek a biztosítások?","https://www.portfolio.hu/bank/20160905/forradalom-az-interneten-mennyire-veszelyesek-a-biztositasok-236876"
"390","2016-09-01 09:08:00","Portfolio","Ki nem találod, melyik szektorban költenek egyre többet informatikára","https://www.portfolio.hu/uzlet/20160901/ki-nem-talalod-melyik-szektorban-koltenek-egyre-tobbet-informatikara-236712"
"391","2016-08-19 11:04:00","Portfolio","Rémálom az Economist címlapján","https://www.portfolio.hu/bank/20160819/remalom-az-economist-cimlapjan-236227"
"392","2016-07-22 07:18:00","Portfolio","20 százalékkal csökkenhetett az Apple bevétele Kínában","https://www.portfolio.hu/uzlet/20160722/20-szazalekkal-csokkenhetett-az-apple-bevetele-kinaban-235097"
"393","2016-07-10 10:02:00","Weinhardt Attila, Pozsony","Provokálták Merkelt, de ez a magyaroknak is szól","https://www.portfolio.hu/gazdasag/20160710/provokaltak-merkelt-de-ez-a-magyaroknak-is-szol-234549"
"394","2016-06-07 07:27:00","Portfolio","Igaz lenne? Három ponttal kiesünk az Eb-csoportból","https://www.portfolio.hu/short/20160607/igaz-lenne-harom-ponttal-kiesunk-az-eb-csoportbol-232927"
"395","2016-05-25 10:00:00","Portfolio","Magyar IT-cég gurítana nagyot a tõzsdén","https://www.portfolio.hu/uzlet/20160525/magyar-it-ceg-guritana-nagyot-a-tozsden-232324"
"396","2016-05-23 09:33:00","Portfolio","Már az alapkezelõk is a Bitcoin-technológiát kutatják","https://www.portfolio.hu/uzlet/20160523/mar-az-alapkezelok-is-a-bitcoin-technologiat-kutatjak-232211"
"397","2016-05-12 15:36:00","Portfolio","CSOK igen, NOK nem - Lakáshitel-buborék fenyegeti Magyarországot?","https://www.portfolio.hu/bank/20160512/csok-igen-nok-nem-lakashitel-buborek-fenyegeti-magyarorszagot-231767"
"398","2016-04-24 08:21:00","Portfolio","Ezeknél a cégeknél kereshetsz a legtöbbet","https://www.portfolio.hu/uzlet/20160424/ezeknel-a-cegeknel-kereshetsz-a-legtobbet-230690"
"399","2016-03-17 08:41:00","Portfolio","Váratlanul jelentették be a cukoradót","https://www.portfolio.hu/gazdasag/20160317/varatlanul-jelentettek-be-a-cukoradot-228765"
"400","2016-03-02 16:21:00","MTI, Portfolio","Hatalmas erejû földrengés rázta meg Indonéziát","https://www.portfolio.hu/gazdasag/20160302/hatalmas-ereju-foldrenges-razta-meg-indoneziat-228088"
